[100,420835]
[23881239,3218]
[23881277,3612]
[23881874,4148]
[23881882,2219]
[23882385,6223]
[23882937,2067]
[23882952,3501]
[23883002,3005]
[23883900,2846]
[23884156,2224]
[23884972,2859]
[23885108,3706]
[23887190,4085]
[23888339,2215]
[23889354,3074]
[23890027,20781]
[23890296,2154]
[23890321,4243]
[23891128,15121]
[23891482,3005]
[23892776,43308]
[23893080,2318]
[23893203,2228]
[23894377,4324]
[23894931,2525]
[23895586,2829]
[23895710,12819]
[23896067,2673]
[23896772,3607]
[23896802,7050]
[23896890,10545]
[23897451,3487]
[23897604,6017]
[23898040,2093]
[23898083,9060]
[23899249,4074]
[23900371,2566]
[23900806,5369]
[23901603,6055]
[23902283,2356]
[23902488,4250]
[23902570,2290]
[23902755,2620]
[23904410,2531]
[23905331,2306]
[23905417,38425]
[23906180,5347]
[23907283,3425]
[23908773,3091]
[23909418,8118]
[23911286,2516]
[23911342,5584]
[23911931,7767]
[23912188,2037]
[23912759,2731]
[23913138,2210]
[23913403,3224]
[23914617,7160]
[23915369,2013]
[23917378,2618]
[23917825,9610]
[23918381,2930]
[23918884,2587]
[23919076,6888]
[23919956,3513]
[23920017,2214]
[23920602,16909]
[23921113,2070]
[23921642,10600]
[23922245,2479]
[23923072,2244]
[23923584,2308]
[23923792,3022]
[23924015,13357]
[23924031,3032]
[23924908,4649]
[23927678,2878]
[23927697,5724]
[23927737,4054]
[23928826,2076]
[23930326,3073]
[23933499,8971]
[23933994,2224]
[23934155,2371]
[23934667,4361]
[23936002,2999]
[23937032,2059]
[23937222,3132]
[23938285,5025]
[23938297,2844]
[23938696,2263]
[23939158,2868]
[23939859,2061]
[23940814,3327]
[23940990,2241]
[23941303,9511]
[23941400,2488]
[23941696,3118]
[23943585,2080]
[23943681,3319]
[23943913,4258]
[23944089,2739]
[23944599,3469]
[23944784,2084]
[23945109,2967]
[23945625,2239]
[23947349,12286]
[23947583,12538]
[23947617,45026]
[23947625,2889]
[23948344,2042]
[23948426,2071]
[23949857,2027]
[23949974,2743]
[23950548,13495]
[23950685,2421]
[23950784,2709]
[23951168,2617]
[23952292,2321]
[23952987,4783]
[23954233,2202]
[23954901,2163]
[23954971,2467]
[23956419,2657]
[23957065,3095]
[23957072,2094]
[23957541,4754]
[23957827,2609]
[23958217,4942]
[23958586,3838]
[23959044,2094]
[23959078,5156]
[23959082,2412]
[23959528,2243]
[23960393,4239]
[23960833,3725]
[23961571,2758]
[23962687,2830]
[23963047,4713]
[23963512,3541]
[23964347,2443]
[23964956,3562]
[23965096,3382]
[23965802,2429]
[23966359,2241]
[23966536,2180]
[23966555,2828]
[23966856,2388]
[23967036,2058]
[23967292,3057]
[23967836,2034]
[23968687,2416]
[23970632,3337]
[23970734,5035]
[23971647,4331]
[23971971,2054]
[23972315,5381]
[23972703,2175]
[23972829,3310]
[23973219,2198]
[23973337,2834]
[23973611,2473]
[23975092,8593]
[23975109,3098]
[23975364,2751]
[23976104,3170]
[23976652,3152]
[23976675,2115]
[23976740,2770]
[23976839,2394]
[23977521,3718]
[23977962,3220]
[23979087,3922]
[23981152,5446]
[23981338,5563]
[23981726,3245]
[23982094,4527]
[23982477,2123]
[23982731,2363]
[23983042,3784]
[24000930,2176]
[24005264,2193]
[24006066,9185]
[24006464,2487]
[24009883,2357]
[24010107,2254]
[24013606,2314]
[24013687,2467]
[24015323,6177]
[24016331,6228]
[24016715,2861]
[24018332,5086]
[24018968,2539]
[24019432,8941]
[24020581,4742]
[24022119,2035]
[24022204,115220]
[24022204,115220]
[24022303,32073]
[24022686,2425]
[24024019,2612]
[24024551,2551]
[24025775,3463]
[24025987,3339]
[24026644,2311]
[24027696,2465]
[24028629,3783]
[24028670,4658]
[24028704,2082]
[24029177,10156]
[24031728,3371]
[24032452,4883]
[24032788,5362]
[24033582,2010]
[24033595,7205]
[24033912,9375]
[24034878,2294]
[24035532,2376]
[24035810,2053]
[24035893,4884]
[24037648,6438]
[24038107,10542]
[24040167,4813]
[24040698,2465]
[24041376,2209]
[24041459,7466]
[24042142,2458]
[24042244,3505]
[24042909,2230]
[24043000,2800]
[24043180,2520]
[24043571,2884]
[24043596,2846]
[24043984,2712]
[24044690,6711]
[24044814,5594]
[24044949,3995]
[24045266,6075]
[24046471,2566]
[24047429,10042]
[24047657,5757]
[24047953,2349]
[24048147,4895]
[24048507,4551]
[24048743,2646]
[24048757,2409]
[24049425,3611]
[24049786,5339]
[24050252,6484]
[24050593,2329]
[24050893,2566]
[24051644,6547]
[24051792,4202]
[24052249,9036]
[24053323,2593]
[24054269,26991]
[24055752,14950]
[24055770,3057]
[24056081,2900]
[24057921,3715]
[24059342,2311]
[24059592,3575]
[24059921,2469]
[24060738,3276]
[24060828,2529]
[24060863,2345]
[24060999,4379]
[24061395,2391]
[24061448,10908]
[24062410,2092]
[24063262,2005]
[24063343,2559]
[24064908,2644]
[24065098,2153]
[24065266,2055]
[24065446,3694]
[24067310,2445]
[24067457,2281]
[24067703,3459]
[24068056,2290]
[24068895,2475]
[24070466,13561]
[24071397,2471]
[24073676,3011]
[24074082,2209]
[24074136,2435]
[24074880,3541]
[24075611,2575]
[24075639,2464]
[24076298,2013]
[24077414,2476]
[24079652,5282]
[24080111,2133]
[24080333,2202]
[24080416,2825]
[24080589,2426]
[24083837,5975]
[24085676,2149]
[24085861,4358]
[24085871,2456]
[24085978,5829]
[24086205,2285]
[24086879,3392]
[24086902,5063]
[24087098,2727]
[24087285,2089]
[24089155,2759]
[24090322,2443]
[24090362,9815]
[24090963,2119]
[24091114,2110]
[24091486,2294]
[24091798,2316]
[24091928,2720]
[24092655,3904]
[24093091,2723]
[24094054,2272]
[24094234,2396]
[24094787,4934]
[24095281,5273]
[24095548,20625]
[24095613,5294]
[24096094,2015]
[24096651,2797]
[24097058,2673]
[24098060,8063]
[24098350,2198]
[24099431,2146]
[24100223,2474]
[24100644,4896]
[24101324,2139]
[24101411,2282]
[24102070,2471]
[24103017,2103]
[24103808,2313]
[24103862,6997]
[24103973,2188]
[24104275,3191]
[24104361,2009]
[24104688,3477]
[24104850,2132]
[24105112,2104]
[24105316,4067]
[24105811,5257]
[24106117,2420]
[24106230,3824]
[24107590,15655]
[24108783,3129]
[24109933,3319]
[24110055,5467]
[24110252,4059]
[24111459,2013]
[24111576,2329]
[24111594,7658]
[24112242,2681]
[24112803,6668]
[24112927,2087]
[24113847,2624]
[24114490,6379]
[24115166,3419]
[24116624,2983]
[24116971,12853]
[24117291,2242]
[24117339,13365]
[24118149,2228]
[24118748,2748]
[24119754,2192]
[24119848,2098]
[24120028,2863]
[24120473,2186]
[24120572,3036]
[24121218,3251]
[24122715,2061]
[24122771,2411]
[24123078,5605]
[24123729,2835]
[24123827,2231]
[24123910,4167]
[24124082,2551]
[24124565,2560]
[24125727,2074]
[24126241,4842]
[24126305,2545]
[24126475,3797]
[24126565,2953]
[24127420,2458]
[24127670,6644]
[24127862,4203]
[24127906,3950]
[24128074,3186]
[24129685,2060]
[24130165,5775]
[24130804,2444]
[24130915,9681]
[24130958,2023]
[24131094,2099]
[24131790,5466]
[24132345,3060]
[24132449,20849]
[24132653,2389]
[24133808,4907]
[24135365,2581]
[24137119,8963]
[24137271,2354]
[24137863,11020]
[24137978,4383]
[24138073,2265]
[24138343,3424]
[24138472,4942]
[24138609,4218]
[24138619,8780]
[24138912,2547]
[24139587,2536]
[24139684,2174]
[24140777,2341]
[24141715,2859]
[24141886,2210]
[24142377,12591]
[24142498,3651]
[24143840,7880]
[24144002,11088]
[24144917,26813]
[24144980,6176]
[24145729,3172]
[24146094,2502]
[24146355,2460]
[24147770,2317]
[24147853,6215]
[24148637,2031]
[24150372,4648]
[24150782,7104]
[24151197,5578]
[24151653,4999]
[24152811,3408]
[24153055,4277]
[24154717,2387]
[24160143,3838]
[24161668,3338]
[24163206,3429]
[24164927,2240]
[24165234,3013]
[24166046,2099]
[24166828,9846]
[24166870,2797]
[24166972,2021]
[24168196,2440]
[24169147,4997]
[24169358,5855]
[24169377,4170]
[24170295,7753]
[24170909,2144]
[24171720,3280]
[24172267,5589]
[24172749,7243]
[24173290,2853]
[24173681,2085]
[24174825,3897]
[24177072,2671]
[24177296,2192]
[24178665,5206]
[24179694,2238]
[24180228,2461]
[24180512,2030]
[24180574,7560]
[24181192,12173]
[24181268,4503]
[24182655,2456]
[24182709,8172]
[24183069,4458]
[24183098,3196]
[24183146,2234]
[24183728,3563]
[24184393,2355]
[24184989,3090]
[24185689,2519]
[24185755,3811]
[24186247,3918]
[24187323,3004]
[24187630,2459]
[24187905,4184]
[24188772,8817]
[24189213,28018]
[24190112,4674]
[24190166,2052]
[24190419,6105]
[24190787,4956]
[24191017,2845]
[24191377,3588]
[24192301,4347]
[24192752,3499]
[24193391,5739]
[24193695,2734]
[24194072,5870]
[24194617,4011]
[24194859,2554]
[24195981,3992]
[24196761,7731]
[24197338,2281]
[24197502,2671]
[24197821,2454]
[24199013,4723]
[24199795,2179]
[24200597,3082]
[24201192,3906]
[24202800,10267]
[24203008,2283]
[24203063,15171]
[24204393,4183]
[24204419,3147]
[24206373,2369]
[24206584,4386]
[24206663,2210]
[24206812,3706]
[24207643,4623]
[24207900,2143]
[24208222,5474]
[24208604,6319]
[24208964,5558]
[24209114,2818]
[24209193,2014]
[24209529,2373]
[24209959,10907]
[24210343,4173]
[24211496,2421]
[24211644,2195]
[24211886,2944]
[24212081,5231]
[24212334,2253]
[24212754,2205]
[24213990,2283]
[24214172,5058]
[24215140,2628]
[24216050,2601]
[24217285,3021]
[24218020,3050]
[24218234,4080]
[24218256,5549]
[24218567,2614]
[24218720,5408]
[24219557,3440]
[24220562,26338]
[24220851,4494]
[24221146,2316]
[24221227,7263]
[24223298,2535]
[24224313,29521]
[24224748,3561]
[24224786,12527]
[24225286,3137]
[24225974,4324]
[24226038,3621]
[24226675,4377]
[24227194,4423]
[24227542,3685]
[24228129,12280]
[24228201,5530]
[24228434,30243]
[24228979,3079]
[24229683,3359]
[24229821,10992]
[24230215,2358]
[24231871,2474]
[24232301,2902]
[24232944,3167]
[24233875,2198]
[24234798,5059]
[24235620,6386]
[24236164,19942]
[24236513,2206]
[24237523,2549]
[24237916,2367]
[24237988,7552]
[24238040,3629]
[24238252,2976]
[24239328,4175]
[24240167,7508]
[24240219,2908]
[24240691,4302]
[24241206,5494]
[24242607,2250]
[24243029,2196]
[24243278,2703]
[24243407,3775]
[24243860,120136]
[24244841,4128]
[24245687,10562]
[24246684,3076]
[24247846,2273]
[24248215,2129]
[24250112,3493]
[24250201,4091]
[24250724,2122]
[24251937,4384]
[24252988,4225]
[24253666,3699]
[24253818,15381]
[24254876,2999]
[24256060,5505]
[24256368,24799]
[24256436,8330]
[24256892,3313]
[24257187,6552]
[24257303,3725]
[24259096,5311]
[24259930,2110]
[24260383,2021]
[24260536,2026]
[24260878,3171]
[24261145,5732]
[24261303,2775]
[24261352,2501]
[24262521,2843]
[24262631,6240]
[24262635,4464]
[24263583,2985]
[24264264,8586]
[24264298,2155]
[24264602,2103]
[24264778,2490]
[24264790,8320]
[24266181,2172]
[24266469,2244]
[24266526,2003]
[24266856,5228]
[24267380,3682]
[24267416,6004]
[24267939,4891]
[24268248,7905]
[24268492,2582]
[24268827,2267]
[24269303,4998]
[24269764,2260]
[24270179,3013]
[24270531,4386]
[24271121,12115]
[24271126,5468]
[24271595,2432]
[24272199,4440]
[24273010,2722]
[24273803,2258]
[24273863,4882]
[24274118,4101]
[24275113,2113]
[24275582,4553]
[24275865,2035]
[24275923,2054]
[24276468,3404]
[24276742,2784]
[24276801,4444]
[24276817,8725]
[24277091,6144]
[24277569,3150]
[24279334,2787]
[24281174,4198]
[24281812,10190]
[24282668,3231]
[24282982,2334]
[24283476,2615]
[24283547,9305]
[24285440,5238]
[24285511,3878]
[24285611,3618]
[24285893,3052]
[24286393,5577]
[24287065,2049]
[24287804,3244]
[24287815,4939]
[24287908,5206]
[24288077,6487]
[24288236,2061]
[24288666,2031]
[24288711,2567]
[24288835,2722]
[24288885,2053]
[24289509,7005]
[24290804,5647]
[24291645,2108]
[24292007,2890]
[24292293,2302]
[24292410,2021]
[24292875,16152]
[24293795,2106]
[24294586,2936]
[24295645,2252]
[24296362,2342]
[24297056,2442]
[24297941,2816]
[24298312,2295]
[24298676,7414]
[24300453,3607]
[24300859,2253]
[24300866,2206]
[24301469,4593]
[24301998,4769]
[24302679,3332]
[24303453,7143]
[24303847,2163]
[24305274,9778]
[24305436,2841]
[24305495,5374]
[24305509,2991]
[24306029,2655]
[24306204,2364]
[24306672,5294]
[24307016,3679]
[24307282,3278]
[24307453,4956]
[24309797,2188]
[24310918,2269]
[24312327,4710]
[24312727,5666]
[24314388,6402]
[24315576,46990]
[24316608,3413]
[24316630,2580]
[24317302,4033]
[24319152,2195]
[24322829,2061]
[24324516,3063]
[24325055,3105]
[24325082,2701]
[24325092,2041]
[24325241,11224]
[24325509,3093]
[24327707,3634]
[24327870,2252]
[24327888,2686]
[24328479,3079]
[24328944,5342]
[24330230,2554]
[24330723,2009]
[24331651,4356]
[24332888,2838]
[24333538,14024]
[24333692,8190]
[24334061,3985]
[24334744,2181]
[24335177,5210]
[24336819,5197]
[24338385,2306]
[24338764,10225]
[24338813,2075]
[24339556,16087]
[24340152,5099]
[24340157,3061]
[24340329,2649]
[24341464,3821]
[24341685,2317]
[24342031,2403]
[24342435,3912]
[24342546,2853]
[24342712,5452]
[24343498,4475]
[24343767,8850]
[24344012,3234]
[24345081,4331]
[24345264,2770]
[24345283,3232]
[24346078,3388]
[24347844,2421]
[24348158,3070]
[24348245,5605]
[24348917,7773]
[24349573,2377]
[24351598,2196]
[24352043,2440]
[24352088,2427]
[24352353,3359]
[24352641,5006]
[24352813,4510]
[24353720,9520]
[24353901,2346]
[24353948,2426]
[24354985,3808]
[24355173,3298]
[24355843,3990]
[24356205,2628]
[24356209,4643]
[24356894,2262]
[24357588,3879]
[24359067,2743]
[24359071,2050]
[24359891,4193]
[24360771,4461]
[24360929,2076]
[24361324,2654]
[24361531,2853]
[24362000,8695]
[24362200,4630]
[24364522,2155]
[24364589,4711]
[24364597,2677]
[24364961,2866]
[24365633,4061]
[24365802,4907]
[24366392,2029]
[24367913,3534]
[24367989,2921]
[24368165,3214]
[24368527,2052]
[24369438,2279]
[24370181,2520]
[24370679,2790]
[24370709,3184]
[24372642,3315]
[24374034,2722]
[24374553,2917]
[24375315,3174]
[24375333,2003]
[24375360,13053]
[24375774,11669]
[24376054,2092]
[24376862,4498]
[24376923,3184]
[24377058,4170]
[24377241,4723]
[24377958,2967]
[24378059,4031]
[24378605,3792]
[24379061,7015]
[24379337,2429]
[24379875,2113]
[24380583,2003]
[24381018,2167]
[24381074,3475]
[24381094,2364]
[24381553,7464]
[24384896,2933]
[24385243,2110]
[24386183,3393]
[24386202,2040]
[24386278,2140]
[24386574,2304]
[24388768,8856]
[24389875,7332]
[24390330,5988]
[24390656,4299]
[24390833,2928]
[24392034,3138]
[24392160,8019]
[24392600,7493]
[24392828,2006]
[24394413,6255]
[24394441,3671]
[24395003,2030]
[24395408,2241]
[24396091,2175]
[24398785,3296]
[24399617,2315]
[24399981,2274]
[24400080,2589]
[24400081,8600]
[24401114,2405]
[24401712,2832]
[24402118,2024]
[24402499,3314]
[24403669,4820]
[24404841,2815]
[24405420,2189]
[24405516,2624]
[24405808,3686]
[24406488,2465]
[24407107,2095]
[24407748,30011]
[24408084,2078]
[24408948,3705]
[24409975,2476]
[24411782,2406]
[24412331,2208]
[24412789,4621]
[24413051,6729]
[24413383,18394]
[24413586,5311]
[24414042,2872]
[24414267,2330]
[24414602,6020]
[24414978,5665]
[24415853,2204]
[24416554,2526]
[24417337,3659]
[24417739,4299]
[24417971,3965]
[24418546,25659]
[24418834,2580]
[24419176,8450]
[24420027,2426]
[24420125,4792]
[24420283,5698]
[24420656,21375]
[24421235,2171]
[24422919,2416]
[24423173,4665]
[24423486,2861]
[24423640,4254]
[24424435,29977]
[24424550,62791]
[24425887,10782]
[24428410,5000]
[24429245,2257]
[24429375,2584]
[24429772,11166]
[24430924,7618]
[24431564,2350]
[24432744,4256]
[24432752,4499]
[24432894,2135]
[24433937,2119]
[24434021,3051]
[24434193,3632]
[24434516,2780]
[24434613,2844]
[24435165,2124]
[24435885,2301]
[24436222,4636]
[24436769,2190]
[24436888,2850]
[24437424,2569]
[24437973,2875]
[24438495,2331]
[24438819,5419]
[24439421,3606]
[24441812,8920]
[24442045,3624]
[24443196,2077]
[24443217,5071]
[24443392,14400]
[24444946,3776]
[24445368,2142]
[24445425,39063]
[24447357,2270]
[24448482,8308]
[24448612,2874]
[24449476,2003]
[24449565,6096]
[24450055,2487]
[24450420,5485]
[24451193,3783]
[24451606,7359]
[24451829,4447]
[24451892,2666]
[24452041,2179]
[24452279,4041]
[24452464,7042]
[24452680,4927]
[24453185,4213]
[24453373,6798]
[24453436,6951]
[24454189,2025]
[24454984,2441]
[24455514,27301]
[24455645,2945]
[24456265,2569]
[24456909,3699]
[24457559,2337]
[24457910,2096]
[24458761,4993]
[24458975,3849]
[24459079,2232]
[24459181,2544]
[24459299,16074]
[24459419,2372]
[24459443,9522]
[24459889,2367]
[24459905,11175]
[24460702,2982]
[24461219,2691]
[24461833,2474]
[24461927,2645]
[24463327,5984]
[24463432,2899]
[24463478,21028]
[24464169,4331]
[24464599,2175]
[24465344,2634]
[24465448,2234]
[24465472,5333]
[24465890,2808]
[24465935,5367]
[24465967,4015]
[24465977,2751]
[24465935,5367]
[24465967,4015]
[24465977,2751]
[24466001,2958]
[24466198,15331]
[24467157,2628]
[24468222,5531]
[24468346,5160]
[24468950,2744]
[24468984,2398]
[24469356,3252]
[24470161,2728]
[24470232,2070]
[24470255,2233]
[24470555,4052]
[24470829,2022]
[24470994,4030]
[24471444,2410]
[24471961,3331]
[24472064,2181]
[24472332,2904]
[24472441,3093]
[24472749,4396]
[24474260,2902]
[24475823,2841]
[24476048,2222]
[24476171,3190]
[24477295,2774]
[24477784,19688]
[24477905,3712]
[24480773,2318]
[24481411,3874]
[24482362,2328]
[24483337,2670]
[24487432,11003]
[24487758,2825]
[24488357,3294]
[24488677,2843]
[24489028,3741]
[24489561,6398]
[24489790,6998]
[24489842,3435]
[24490178,2468]
[24490273,2402]
[24490479,2222]
[24491565,2724]
[24492167,2328]
[24492386,2068]
[24492470,2088]
[24492491,2439]
[24493751,2297]
[24495630,4563]
[24495822,3110]
[24497474,2157]
[24498271,7649]
[24498545,4425]
[24499091,2323]
[24499355,5059]
[24499409,2681]
[24499762,3253]
[24499983,2830]
[24500137,2431]
[24500490,3357]
[24502795,6999]
[24503352,5377]
[24503693,2361]
[24503700,2929]
[24503770,3372]
[24503777,2270]
[24504600,6898]
[24505545,3087]
[24506011,3949]
[24507838,2265]
[24509679,3418]
[24509887,3895]
[24510555,2758]
[24511149,3770]
[24511191,2964]
[24511517,7411]
[24512515,4487]
[24512847,3103]
[24512957,3607]
[24513148,2328]
[24514260,2002]
[24514286,2938]
[24515652,40997]
[24516230,2051]
[24516941,5421]
[24517727,3730]
[24518015,16149]
[24518545,5530]
[24518690,9671]
[24519770,3206]
[24520196,2145]
[24522362,2682]
[24522703,2396]
[24523118,20831]
[24523272,2308]
[24523763,3607]
[24523915,2163]
[24524178,2163]
[24526361,2349]
[24527533,3514]
[24527543,2536]
[24528232,4080]
[24528318,5078]
[24528405,3247]
[24528614,3463]
[24529416,3418]
[24529643,3183]
[24531029,2818]
[24532367,8803]
[24533228,3600]
[24533529,3064]
[24535123,8103]
[24535221,3125]
[24536081,8858]
[24536180,2825]
[24536358,5074]
[24536715,4793]
[24537758,5392]
[24537801,2735]
[24537888,3349]
[24538144,3957]
[24538411,8375]
[24539803,3337]
[24541222,3128]
[24542674,6323]
[24543188,5690]
[24543189,4635]
[24543788,3368]
[24543843,13637]
[24544058,3242]
[24544119,2409]
[24544473,2022]
[24544741,25887]
[24545292,5400]
[24545976,2689]
[24546225,2262]
[24547240,2153]
[24547455,2012]
[24547652,2447]
[24548188,3388]
[24548494,2729]
[24549098,6142]
[24549391,9876]
[24550235,8315]
[24550687,4680]
[24550814,2413]
[24551085,2102]
[24552068,8406]
[24552465,4133]
[24553878,6451]
[24554046,2812]
[24555347,2993]
[24555366,3337]
[24555821,2109]
[24555877,7750]
[24556674,30686]
[24557256,3279]
[24557813,4354]
[24557996,4269]
[24558297,11136]
[24559555,3298]
[24560468,3286]
[24562966,4650]
[24563227,7151]
[24564988,4768]
[24564999,2764]
[24565189,12841]
[24567653,6592]
[24569858,2030]
[24570538,6541]
[24571136,2263]
[24571216,3893]
[24572815,10504]
[24574093,2130]
[24574587,3384]
[24575830,2174]
[24577273,2083]
[24577742,2313]
[24578832,2497]
[24579476,2034]
[24581365,7121]
[24582860,2923]
[24583437,3094]
[24584659,2424]
[24586801,2225]
[24587248,2388]
[24587866,2354]
[24588589,2041]
[24589135,3012]
[24589449,3093]
[24589921,2289]
[24590118,2256]
[24590433,3437]
[24590858,5421]
[24591391,4457]
[24592715,3446]
[24593618,2084]
[24593687,3360]
[24594010,2065]
[24594911,4615]
[24597379,23391]
[24597396,2218]
[24597411,2787]
[24597733,2097]
[24599491,2761]
[24599914,2373]
[24600280,2186]
[24601393,5104]
[24602404,7736]
[24602417,4323]
[24602544,2774]
[24603935,4531]
[24605369,2182]
[24606264,4381]
[24606462,2058]
[24606640,2040]
[24607340,2333]
[24607916,2420]
[24608928,2630]
[24609349,2880]
[24609566,4319]
[24610256,2478]
[24611173,9715]
[24612434,10524]
[24612744,4821]
[24612938,5187]
[24613480,2988]
[24613711,4332]
[24613791,2481]
[24614324,2863]
[24615812,2168]
[24616890,2445]
[24617319,3162]
[24619374,8934]
[24619413,3187]
[24619922,2227]
[24619955,2099]
[24620073,2766]
[24620901,4260]
[24621669,11777]
[24622044,3761]
[24622358,2351]
[24622764,5746]
[24622844,2478]
[24622907,2977]
[24623137,3887]
[24624252,2799]
[24624305,3386]
[24624539,12532]
[24624548,2395]
[24624812,10331]
[24625054,3242]
[24625317,4843]
[24625343,18893]
[24626996,4393]
[24627461,3855]
[24627843,3592]
[24627990,2024]
[24628863,2461]
[24629535,2192]
[24629900,2147]
[24629973,4170]
[24630757,6269]
[24631259,2471]
[24631575,2064]
[24631649,3167]
[24631766,2392]
[24632354,6230]
[24632397,7877]
[24633275,2758]
[24633381,5424]
[24633868,3875]
[24634415,22124]
[24635030,5008]
[24635270,3385]
[24635308,15802]
[24635599,3344]
[24635996,3964]
[24636524,2008]
[24636709,18482]
[24636827,2233]
[24637121,3708]
[24637451,3012]
[24637634,2780]
[24638236,5183]
[24638444,13996]
[24639387,2717]
[24640439,2370]
[24640675,3604]
[24642740,3071]
[24643165,3339]
[24643307,3441]
[24643712,17057]
[24644621,3130]
[24644850,2516]
[24645102,2048]
[24646231,2880]
[24646277,2963]
[24646231,2880]
[24646277,2963]
[24646970,7425]
[24647474,4348]
[24647846,3615]
[24648502,6160]
[24648629,2701]
[24650109,4031]
[24650136,4768]
[24650608,2094]
[24650883,3558]
[24652247,3929]
[24653063,4134]
[24654717,2235]
[24657520,2131]
[24660372,2074]
[24663679,2352]
[24663749,3323]
[24664117,5791]
[24664479,2779]
[24664573,16829]
[24665043,3657]
[24665162,3922]
[24666797,2124]
[24667032,14277]
[24668936,43541]
[24669801,3196]
[24669828,2687]
[24669894,4041]
[24670162,2176]
[24674035,4834]
[24675774,5561]
[24676266,3849]
[24677608,2275]
[24677827,3165]
[24678061,8773]
[24678246,5215]
[24678901,2877]
[24678926,4071]
[24679035,5464]
[24681730,3035]
[24683192,7893]
[24683252,12615]
[24683298,2008]
[24685835,2039]
[24687126,30773]
[24687275,3976]
[24687766,3099]
[24688321,11190]
[24689257,2684]
[24689379,6430]
[24690758,2303]
[24690846,2273]
[24692126,3388]
[24692738,2692]
[24693317,4479]
[24693747,2337]
[24695535,2007]
[24695633,10349]
[24695840,5570]
[24696171,2850]
[24696910,4730]
[24696928,3390]
[24697482,3014]
[24698188,2825]
[24698900,2045]
[24699890,3473]
[24699958,5609]
[24700090,2747]
[24700586,7965]
[24700882,4951]
[24702388,2669]
[24702566,2423]
[24703152,3508]
[24703204,4836]
[24703788,2700]
[24704228,2047]
[24705183,4207]
[24706185,2731]
[24706933,5279]
[24707557,2736]
[24707828,2150]
[24708057,2216]
[24708392,2108]
[24708490,3349]
[24708609,2224]
[24708722,2069]
[24709482,8038]
[24709701,7480]
[24709942,2062]
[24710193,9221]
[24710413,2159]
[24711551,3140]
[24711834,3767]
[24713306,19427]
[24714773,2267]
[24714856,3521]
[24716480,2519]
[24717184,12556]
[24717746,3380]
[24717803,5315]
[24718322,2488]
[24718710,2909]
[24719836,4185]
[24721263,3070]
[24722371,4780]
[24723357,2111]
[24724309,2189]
[24724446,2656]
[24726610,2166]
[24726908,2209]
[24726920,18550]
[24727471,4445]
[24727489,2358]
[24727844,5428]
[24729117,3554]
[24729267,10400]
[24729665,2537]
[24732047,3310]
[24733051,2653]
[24733313,2356]
[24735537,3011]
[24735773,2011]
[24736601,2544]
[24736791,2127]
[24738045,2873]
[24738487,3883]
[24739538,3031]
[24739842,2166]
[24740548,6413]
[24741227,2958]
[24741735,2281]
[24742585,2964]
[24746354,2194]
[24747173,2932]
[24750362,3233]
[24752070,2171]
[24752114,3200]
[24752870,2505]
[24753490,4010]
[24753893,3871]
[24755148,3313]
[24757211,2029]
[24757425,2720]
[24757486,2233]
[24758024,10739]
[24758120,4965]
[24759498,4472]
[24760301,7743]
[24763062,2721]
[24764694,2800]
[24766998,2707]
[24767013,21043]
[24767395,2222]
[24767822,2305]
[24768944,2867]
[24770368,3125]
[24771211,2561]
[24771448,2286]
[24772626,2903]
[24773884,5553]
[24774377,2581]
[24774651,2411]
[24774859,3727]
[24775261,3583]
[24775854,3283]
[24775906,2567]
[24776185,3518]
[24776841,4586]
[24776995,2403]
[24777933,2810]
[24778159,2419]
[24778251,5162]
[24778959,9668]
[24779226,4149]
[24779495,10669]
[24781329,2727]
[24781513,2955]
[24781847,2770]
[24782157,4593]
[24782164,20890]
[24782380,2961]
[24782948,6442]
[24783766,2498]
[24784036,2219]
[24784390,2021]
[24785494,5556]
[24786328,2503]
[24786601,2227]
[24787229,2818]
[24789087,3501]
[24789673,3206]
[24789805,2249]
[24790090,2033]
[24790920,38879]
[24792050,2327]
[24792729,3596]
[24792885,7444]
[24792940,2236]
[24793261,2069]
[24793295,3926]
[24793885,2334]
[24794508,6683]
[24794567,3595]
[24794945,2201]
[24795387,3280]
[24795451,2122]
[24795719,3804]
[24796513,3341]
[24796849,3152]
[24797501,2225]
[24798073,2273]
[24798080,2505]
[24798473,2505]
[24799506,3218]
[24799882,3195]
[24800072,2256]
[24800288,6593]
[24800426,3996]
[24801853,2381]
[24802621,4202]
[24802635,7162]
[24802860,2011]
[24803091,2090]
[24804667,4769]
[24804791,9952]
[24804843,2107]
[24804957,2300]
[24805153,3053]
[24806907,2850]
[24806985,3380]
[24807069,3107]
[24807425,2474]
[24807629,4844]
[24808197,3855]
[24809023,2228]
[24809211,2062]
[24809381,7301]
[24810166,9019]
[24810599,3045]
[24812196,2320]
[24813094,2215]
[24813128,5315]
[24814174,3786]
[24814679,5615]
[24815259,2286]
[24816405,2062]
[24817293,2049]
[24817601,2130]
[24817654,2577]
[24818172,3282]
[24819017,2216]
[24819168,4598]
[24823266,2237]
[24823718,2676]
[24824237,50220]
[24825337,2486]
[24826225,2450]
[24828794,2216]
[24829433,2636]
[24830495,3256]
[24832134,2319]
[24834259,2171]
[24834427,5935]
[24834456,2089]
[24834494,4953]
[24835040,3899]
[24835398,2154]
[24835601,2820]
[24835693,2063]
[24835711,2731]
[24836149,7834]
[24836287,2547]
